Transaction,Item
47761,Black Sabbath
47762,Scorpions
47763,Kanye West
47763,Kendrick Lamar
47763,Queen
47764,Kanye West
47764,Kendrick Lamar
47765,Kendrick Lamar
47765,Kanye West
47766,Queen
47767,Queen
47768,"Tyler, the Creator"
47768,Kendrick Lamar
47768,Queen
47768,Black Sabbath
47769,2pac
47769,Queen
47770,Scorpions
47770,Kendrick Lamar
47771,Black Sabbath
47772,Kanye West
47772,Kendrick Lamar
47772,Led Zeppelin
47772,Queen
47773,Deep Purple
47773,Scorpions
47774,Black Sabbath
47774,Scorpions
47775,Black Sabbath
47775,Kanye West
47775,Queen
47775,Led Zeppelin
47776,Kanye West
47776,Kendrick Lamar
47776,2pac
47777,Queen
47777,2pac
47777,Black Sabbath
47778,Kendrick Lamar
47778,Led Zeppelin
47778,"Tyler, the Creator"
47779,Black Sabbath
47779,Queen
47780,Kanye West
47781,Black Sabbath
47782,2pac
47782,Kanye West
47782,"Tyler, the Creator"
47782,Jay-Z
47783,"Tyler, the Creator"
47784,Scorpions
47784,Led Zeppelin
47785,Queen
47785,"Tyler, the Creator"
47786,Queen
47786,Kanye West
47786,Kendrick Lamar
47786,Black Sabbath
47787,Black Sabbath
47787,Jay-Z
47788,Led Zeppelin
47788,Queen
47789,Deep Purple
47789,Kanye West
47789,Black Sabbath
47790,Scorpions
47790,Queen
47791,Kanye West
47791,"Tyler, the Creator"
47792,Kendrick Lamar
47793,Black Sabbath
47793,Scorpions
47793,Led Zeppelin
47793,Jay-Z
47794,"Tyler, the Creator"
47794,Kendrick Lamar
47794,Scorpions
47795,Scorpions
47796,Kanye West
47796,"Tyler, the Creator"
47796,Queen
47796,Scorpions
47797,Kendrick Lamar
47797,"Tyler, the Creator"
47797,2pac
47797,Jay-Z
47798,Led Zeppelin
47799,Deep Purple
47799,Scorpions
47799,Black Sabbath
47800,Kendrick Lamar
47800,Scorpions
47800,"Tyler, the Creator"
47800,Jay-Z
47801,Led Zeppelin
47801,Queen
47802,Queen
47803,"Tyler, the Creator"
47803,Kanye West
47803,Kendrick Lamar
47804,Kendrick Lamar
47804,Kanye West
47804,Queen
47804,Scorpions
47805,Scorpions
47805,Queen
47806,Kendrick Lamar
47807,Scorpions
47807,Kendrick Lamar
47807,Jay-Z
47808,Kanye West
47809,Led Zeppelin
47809,Kanye West
47809,Queen
47809,Scorpions
47810,Queen
47810,Scorpions
47811,"Tyler, the Creator"
47811,Kanye West
47811,Kendrick Lamar
47811,Jay-Z
47812,Led Zeppelin
47812,Deep Purple
47812,Queen
47813,Led Zeppelin
47813,Jay-Z
47813,Scorpions
47814,Kanye West
47814,"Tyler, the Creator"
47814,Kendrick Lamar
47815,Led Zeppelin
47815,Queen
47816,Queen
47816,Led Zeppelin
47816,Scorpions
47817,Jay-Z
47817,Deep Purple
47817,Kendrick Lamar
47817,Queen
47818,Scorpions
47818,Led Zeppelin
47818,Queen
47819,Jay-Z
47820,Queen
47820,Deep Purple
47820,Led Zeppelin
47821,Scorpions
47822,Kendrick Lamar
47823,Scorpions
47823,Led Zeppelin
47824,Kanye West
47825,Kendrick Lamar
47825,Kanye West
47825,Jay-Z
47826,Jay-Z
47826,Kendrick Lamar
47827,Black Sabbath
47827,Kendrick Lamar
47827,Queen
47827,Scorpions
47828,Black Sabbath
47828,Led Zeppelin
47828,Kanye West
47828,Queen
47829,Kendrick Lamar
47829,Queen
47830,2pac
47831,"Tyler, the Creator"
47831,Kanye West
47831,Kendrick Lamar
47832,Kanye West
47832,Scorpions
47833,Kanye West
47834,Jay-Z
47835,Scorpions
47835,Kanye West
47835,Queen
47836,Kanye West
47836,"Tyler, the Creator"
47836,Queen
47836,Jay-Z
47837,"Tyler, the Creator"
47837,2pac
47837,Black Sabbath
47838,Kendrick Lamar
47839,Kendrick Lamar
47840,Kendrick Lamar
47840,Black Sabbath
47841,Led Zeppelin
47842,Kendrick Lamar
47842,Kanye West
47843,"Tyler, the Creator"
47844,Jay-Z
47844,Kanye West
47844,Black Sabbath
47845,Jay-Z
47845,Kanye West
47845,Kendrick Lamar
47845,Led Zeppelin
47846,Scorpions
47847,Black Sabbath
47848,Kanye West
47848,Jay-Z
47849,Kanye West
47849,"Tyler, the Creator"
47850,Kanye West
47851,Scorpions
47851,Queen
47852,Kanye West
47852,Kendrick Lamar
47853,Kendrick Lamar
47853,"Tyler, the Creator"
47853,Queen
47853,Scorpions
47854,Kanye West
47855,Kanye West
47855,Kendrick Lamar
47856,Led Zeppelin
47857,Kendrick Lamar
47857,Kanye West
47857,"Tyler, the Creator"
47857,Led Zeppelin
47858,Jay-Z
47858,Kanye West
47858,Led Zeppelin
47859,Deep Purple
47859,Kanye West
47859,Kendrick Lamar
47859,Queen
47860,Scorpions
47860,Led Zeppelin
47861,Scorpions
47862,Kendrick Lamar
47862,Led Zeppelin
47862,"Tyler, the Creator"
47862,Jay-Z
47863,Black Sabbath
47863,Scorpions
47863,Queen
47863,Jay-Z
47864,Queen
47865,Kendrick Lamar
47866,Kendrick Lamar
47866,Jay-Z
47866,Scorpions
47867,Black Sabbath
47867,Kanye West
47868,Kendrick Lamar
47869,Kendrick Lamar
47869,Led Zeppelin
47869,Queen
47870,Kanye West
47870,Kendrick Lamar
47870,Scorpions
47871,Scorpions
47871,Kanye West
47871,Jay-Z
47871,Led Zeppelin
47872,Kanye West
47873,Black Sabbath
47873,Queen
47873,Kendrick Lamar
47874,Led Zeppelin
47874,Queen
47874,Scorpions
47875,Kendrick Lamar
47875,Kanye West
47875,2pac
47876,Kendrick Lamar
47876,2pac
47876,Scorpions
47877,Scorpions
47877,Queen
47877,2pac
47878,Led Zeppelin
47878,Scorpions
47878,2pac
47878,Jay-Z
47879,Kanye West
47879,Kendrick Lamar
47879,Jay-Z
47880,Scorpions
47880,Kanye West
47880,Kendrick Lamar
47881,Jay-Z
47881,Kendrick Lamar
47882,"Tyler, the Creator"
47882,Kendrick Lamar
47883,Black Sabbath
47884,Kanye West
47885,Scorpions
47885,Led Zeppelin
47885,Queen
47886,Kendrick Lamar
47887,Queen
47887,Kendrick Lamar
47887,Scorpions
47888,"Tyler, the Creator"
47889,Kendrick Lamar
47889,Deep Purple
47889,Kanye West
47890,Scorpions
47890,Deep Purple
47890,Queen
47891,"Tyler, the Creator"
47892,Queen
47892,Black Sabbath
47892,Scorpions
47893,Led Zeppelin
47893,Black Sabbath
47894,"Tyler, the Creator"
47894,Kanye West
47895,Kendrick Lamar
47895,Kanye West
47895,"Tyler, the Creator"
47895,Jay-Z
47896,Kanye West
47896,Kendrick Lamar
47897,Black Sabbath
47897,Led Zeppelin
47897,Queen
47898,Kendrick Lamar
47898,Deep Purple
47898,Kanye West
47898,Jay-Z
47899,Queen
47900,Queen
47900,Led Zeppelin
47900,Kanye West
47900,Kendrick Lamar
47901,Queen
47901,Deep Purple
47901,Kanye West
47901,Black Sabbath
47902,Kendrick Lamar
47902,"Tyler, the Creator"
47902,Scorpions
47903,Scorpions
47904,Kanye West
47905,Scorpions
47905,Kendrick Lamar
47905,Jay-Z
47906,Scorpions
47906,Kanye West
47906,Queen
47906,Black Sabbath
47907,"Tyler, the Creator"
47908,Scorpions
47909,Kendrick Lamar
47910,Black Sabbath
47910,Scorpions
47911,"Tyler, the Creator"
47912,Kanye West
47913,Kanye West
47913,Kendrick Lamar
47913,Jay-Z
47914,Led Zeppelin
47914,Queen
47914,Scorpions
47915,Kanye West
47915,Led Zeppelin
47915,Kendrick Lamar
47916,Queen
47917,Queen
47917,Black Sabbath
47917,Led Zeppelin
47917,Scorpions
47918,2pac
47918,Kendrick Lamar
47919,"Tyler, the Creator"
47919,Kanye West
47919,Jay-Z
47920,Kendrick Lamar
47921,Led Zeppelin
47921,Queen
47922,Led Zeppelin
47923,"Tyler, the Creator"
47923,2pac
47923,Deep Purple
47923,Kendrick Lamar
47924,Kanye West
47924,Jay-Z
47925,Black Sabbath
47925,Scorpions
47926,Kanye West
47926,Led Zeppelin
47926,Kendrick Lamar
47927,Kendrick Lamar
47927,"Tyler, the Creator"
47928,Kanye West
47929,Kendrick Lamar
47930,Led Zeppelin
47930,Deep Purple
47930,Queen
47930,Scorpions
47931,"Tyler, the Creator"
47932,Kendrick Lamar
47932,2pac
47932,Scorpions
47933,Deep Purple
47933,Kendrick Lamar
47933,Scorpions
47934,Kendrick Lamar
47934,Kanye West
47934,Black Sabbath
47935,Kendrick Lamar
47935,Kanye West
47935,Scorpions
47936,Queen
47937,Led Zeppelin
47938,Scorpions
47938,Led Zeppelin
47939,Deep Purple
47939,Led Zeppelin
47939,Black Sabbath
47940,Kanye West
47941,"Tyler, the Creator"
47942,Kendrick Lamar
47942,Kanye West
47942,"Tyler, the Creator"
47943,"Tyler, the Creator"
47944,Led Zeppelin
47945,"Tyler, the Creator"
47945,Kanye West
47945,Kendrick Lamar
47945,Jay-Z
47946,Kanye West
47947,Led Zeppelin
47947,Queen
47948,Kendrick Lamar
47949,Deep Purple
47950,Kanye West
47950,Kendrick Lamar
47951,Kanye West
47952,Scorpions
47952,Queen
47952,Jay-Z
47953,Black Sabbath
47954,Kendrick Lamar
47955,Kanye West
47955,Kendrick Lamar
47956,Scorpions
47957,Queen
47958,Scorpions
47959,2pac
47960,Deep Purple
47960,Scorpions
47961,Led Zeppelin
47961,"Tyler, the Creator"
47961,Queen
47962,Kanye West
47962,Queen
47963,Deep Purple
47963,"Tyler, the Creator"
47963,Queen
47964,Kendrick Lamar
47964,Kanye West
47965,Queen
47965,Kanye West
47966,"Tyler, the Creator"
47966,Scorpions
47967,Queen
47967,Black Sabbath
47967,Led Zeppelin
47967,Scorpions
47968,Led Zeppelin
47968,Kendrick Lamar
47968,Scorpions
47969,Kanye West
47969,Queen
47969,Kendrick Lamar
47970,2pac
47971,Kanye West
47972,Kanye West
47972,"Tyler, the Creator"
47972,Kendrick Lamar
47973,Kendrick Lamar
47974,Kanye West
47974,Kendrick Lamar
47975,Scorpions
47976,Jay-Z
47976,"Tyler, the Creator"
47976,Kendrick Lamar
47977,Led Zeppelin
47977,Kanye West
47977,Kendrick Lamar
47977,Queen
47978,Deep Purple
47978,Kanye West
47978,Queen
47979,Kanye West
47979,Led Zeppelin
47979,"Tyler, the Creator"
47980,Scorpions
47980,Led Zeppelin
47980,Kanye West
47980,Queen
47981,Kanye West
47981,Queen
47981,Black Sabbath
47982,Scorpions
47982,Kanye West
47982,Queen
47983,Jay-Z
47983,Kanye West
47983,Scorpions
47984,Queen
47984,"Tyler, the Creator"
47984,Kendrick Lamar
47984,Jay-Z
47985,2pac
47985,Led Zeppelin
47985,"Tyler, the Creator"
47985,Jay-Z
47986,Led Zeppelin
47986,Deep Purple
47986,Queen
47986,Black Sabbath
47987,Scorpions
47987,Led Zeppelin
47988,Kanye West
47988,"Tyler, the Creator"
47988,Kendrick Lamar
47989,Led Zeppelin
47989,Scorpions
47990,Queen
47990,Kendrick Lamar
47990,Scorpions
47991,2pac
47991,Kanye West
47992,Kanye West
47992,Led Zeppelin
47992,"Tyler, the Creator"
47992,Jay-Z
47993,Jay-Z
47993,Kanye West
47994,Scorpions
47994,Queen
47995,Kendrick Lamar
47995,Kanye West
47995,Queen
47996,Scorpions
47996,Queen
47997,Scorpions
47997,"Tyler, the Creator"
47997,Queen
47998,Kendrick Lamar
47998,"Tyler, the Creator"
47998,Jay-Z
47999,Kendrick Lamar
47999,"Tyler, the Creator"
48000,Led Zeppelin
48001,Kendrick Lamar
48002,Deep Purple
48002,Kanye West
48002,Queen
48003,Led Zeppelin
48003,Deep Purple
48003,Kendrick Lamar
48003,Scorpions
48004,Jay-Z
48004,Kanye West
48004,"Tyler, the Creator"
48004,Kendrick Lamar
48005,Queen
48005,Scorpions
48005,Jay-Z
48005,Black Sabbath
48006,Kanye West
48007,Scorpions
48008,Kendrick Lamar
48009,Led Zeppelin
48009,Black Sabbath
48009,Queen
48009,Jay-Z
48010,"Tyler, the Creator"
48011,Scorpions
48011,Kanye West
48011,Queen
48011,Led Zeppelin
48012,Led Zeppelin
48012,Queen
48013,2pac
48013,Queen
48013,Kendrick Lamar
48014,"Tyler, the Creator"
48015,Led Zeppelin
48015,Black Sabbath
48016,Kendrick Lamar
48016,Queen
48016,Scorpions
48017,Kanye West
48017,"Tyler, the Creator"
48017,Queen
48018,Queen
48018,Led Zeppelin
48019,Queen
48019,Kendrick Lamar
48019,Kanye West
48019,2pac
48020,Scorpions
48020,Queen
48021,Led Zeppelin
48021,Queen
48022,Kendrick Lamar
48023,Scorpions
48024,Black Sabbath
48024,Led Zeppelin
48024,Jay-Z
48024,Scorpions
48025,Black Sabbath
48025,"Tyler, the Creator"
48025,Queen
48026,"Tyler, the Creator"
48027,Queen
48027,Led Zeppelin
48028,Queen
48028,Led Zeppelin
48029,Kanye West
48029,"Tyler, the Creator"
48029,Kendrick Lamar
48030,Kanye West
48030,Kendrick Lamar
48031,Scorpions
48031,Kendrick Lamar
48032,Kendrick Lamar
48033,Queen
48034,Led Zeppelin
48034,Scorpions
48035,Kanye West
48035,Jay-Z
48036,Kendrick Lamar
48036,Kanye West
48036,Queen
48037,Queen
48038,Jay-Z
48038,Kanye West
48039,Scorpions
48040,"Tyler, the Creator"
48040,2pac
48040,Kendrick Lamar
48041,Deep Purple
48041,Led Zeppelin
48042,2pac
48042,Kendrick Lamar
48042,Led Zeppelin
48042,Queen
48043,Kendrick Lamar
48043,Queen
48044,Deep Purple
48044,Kanye West
48044,Led Zeppelin
48045,Scorpions
48046,Queen
48046,Deep Purple
48046,Black Sabbath
48047,Queen
48047,Scorpions
48048,Queen
48048,Led Zeppelin
48049,Scorpions
48049,Deep Purple
48049,Queen
48049,Black Sabbath
48050,Led Zeppelin
48050,Black Sabbath
48051,"Tyler, the Creator"
48051,Kanye West
48051,Queen
48052,Kanye West
48052,Black Sabbath
48053,Queen
48053,Deep Purple
48053,Led Zeppelin
48053,Scorpions
48054,Queen
48054,Deep Purple
48055,Kendrick Lamar
48056,Kanye West
48057,Jay-Z
48057,Kendrick Lamar
48057,Queen
48058,Kendrick Lamar
48058,"Tyler, the Creator"
48058,Queen
48058,Scorpions
48059,Led Zeppelin
48059,Scorpions
48060,Queen
48060,Deep Purple
48060,"Tyler, the Creator"
48060,Scorpions
48061,Black Sabbath
48062,Queen
48062,Led Zeppelin
48063,Queen
48064,Scorpions
48065,Queen
48065,Kendrick Lamar
48065,Scorpions
48066,Led Zeppelin
48067,Scorpions
48067,Led Zeppelin
48068,Kanye West
48068,"Tyler, the Creator"
48068,Kendrick Lamar
48068,Jay-Z
48069,Kendrick Lamar
48069,"Tyler, the Creator"
48069,Scorpions
48070,Jay-Z
48070,Led Zeppelin
48070,"Tyler, the Creator"
48071,"Tyler, the Creator"
48071,Kendrick Lamar
48071,Jay-Z
48072,"Tyler, the Creator"
48072,Kendrick Lamar
48073,Queen
48073,Scorpions
48074,2pac
48074,Kanye West
48074,Scorpions
48075,Scorpions
48075,Black Sabbath
48076,Scorpions
48076,Led Zeppelin
48076,Black Sabbath
48077,Scorpions
48077,Kendrick Lamar
48077,Jay-Z
48078,Led Zeppelin
48079,Queen
48079,Led Zeppelin
48079,Kendrick Lamar
48079,Black Sabbath
48080,Led Zeppelin
48081,Scorpions
48081,Queen
48081,2pac
48082,Jay-Z
48082,Black Sabbath
48083,Queen
48083,Led Zeppelin
48084,Kendrick Lamar
48084,Jay-Z
48085,Kendrick Lamar
48085,2pac
48085,Queen
48085,Jay-Z
48086,Black Sabbath
48086,Queen
48086,Kendrick Lamar
48087,"Tyler, the Creator"
48087,Kendrick Lamar
48088,Kanye West
48088,Kendrick Lamar
48089,Jay-Z
48090,Black Sabbath
48090,Queen
48090,Scorpions
48091,Black Sabbath
48091,Queen
48092,Scorpions
48092,Queen
48093,Kendrick Lamar
48093,2pac
48094,Black Sabbath
48094,Queen
48095,Kendrick Lamar
48095,Queen
48096,Kanye West
48096,"Tyler, the Creator"
48096,Kendrick Lamar
48096,Scorpions
48097,Queen
48097,Led Zeppelin
48097,Scorpions
48098,Queen
48098,Black Sabbath
48098,Scorpions
48099,Kendrick Lamar
48099,2pac
48100,Led Zeppelin
48100,Queen
48101,Scorpions
48101,"Tyler, the Creator"
48101,Kendrick Lamar
48101,Jay-Z
48102,Led Zeppelin
48103,Queen
48103,Deep Purple
48104,Kanye West
48105,Black Sabbath
48106,Scorpions
48107,Kendrick Lamar
48107,Kanye West
48107,"Tyler, the Creator"
48107,Queen
48108,"Tyler, the Creator"
48108,Kendrick Lamar
48108,2pac
48109,Queen
48109,"Tyler, the Creator"
48109,Scorpions
48110,Kanye West
48110,Deep Purple
48110,2pac
48111,Kanye West
48111,Led Zeppelin
48111,Kendrick Lamar
48112,Scorpions
48112,Queen
48112,"Tyler, the Creator"
48112,Kendrick Lamar
48113,Kanye West
48113,"Tyler, the Creator"
48114,Kendrick Lamar
48115,Queen
48116,"Tyler, the Creator"
48116,Kendrick Lamar
48117,Queen
48117,Led Zeppelin
48117,Black Sabbath
48118,Scorpions
48118,Queen
48119,Kendrick Lamar
48119,Led Zeppelin
48119,2pac
48119,Scorpions
48120,Queen
48120,Kendrick Lamar
48120,Black Sabbath
48121,Jay-Z
48121,Led Zeppelin
48121,Kendrick Lamar
48122,"Tyler, the Creator"
48122,Kendrick Lamar
48122,2pac
48122,Jay-Z
48123,Kendrick Lamar
48123,Kanye West
48123,Black Sabbath
48124,Kendrick Lamar
48124,Kanye West
48124,"Tyler, the Creator"
48125,"Tyler, the Creator"
48125,Black Sabbath
48125,Scorpions
48126,Black Sabbath
48127,Kendrick Lamar
48127,Kanye West
48127,Queen
48127,Scorpions
48128,Queen
48128,Scorpions
48129,Jay-Z
48129,Led Zeppelin
48129,Kendrick Lamar
48130,Queen
48131,Led Zeppelin
48131,Kanye West
48131,Kendrick Lamar
48131,Scorpions
48132,Kanye West
48132,Kendrick Lamar
48132,"Tyler, the Creator"
48132,Queen
48133,Kendrick Lamar
48133,Kanye West
48133,Queen
48134,"Tyler, the Creator"
48134,Kanye West
48134,Jay-Z
48135,Led Zeppelin
48136,Jay-Z
48136,Kanye West
48136,Kendrick Lamar
48137,2pac
48137,"Tyler, the Creator"
48137,Kendrick Lamar
48138,2pac
48138,Kanye West
48138,"Tyler, the Creator"
48138,Scorpions
48139,Kendrick Lamar
48139,Kanye West
48139,"Tyler, the Creator"
48140,Kanye West
48141,Kendrick Lamar
48141,Queen
48142,Kanye West
48142,Black Sabbath
48143,Scorpions
48144,Led Zeppelin
48144,Kendrick Lamar
48144,Queen
48145,Scorpions
48145,Kanye West
48146,Kanye West
48147,Kanye West
48147,Kendrick Lamar
48148,"Tyler, the Creator"
48148,Kendrick Lamar
48148,Deep Purple
48148,2pac
48149,Queen
48150,Black Sabbath
48151,Kanye West
48152,Kanye West
48152,"Tyler, the Creator"
48152,Queen
48153,"Tyler, the Creator"
48154,Queen
48155,Scorpions
48155,Led Zeppelin
48155,Kanye West
48156,Kendrick Lamar
48156,"Tyler, the Creator"
48157,Queen
48158,Black Sabbath
48158,Queen
48159,Kendrick Lamar
48160,Kanye West
48161,Kendrick Lamar
48162,Scorpions
48163,Scorpions
48164,2pac
48165,Kendrick Lamar
48165,Led Zeppelin
48166,Kendrick Lamar
48166,"Tyler, the Creator"
48166,2pac
48167,Black Sabbath
48168,Kendrick Lamar
48168,"Tyler, the Creator"
48169,Queen
48170,Black Sabbath
48170,"Tyler, the Creator"
48170,Queen
48170,Scorpions
48171,Led Zeppelin
48171,Scorpions
48172,Black Sabbath
48172,Kendrick Lamar
48172,Scorpions
48173,"Tyler, the Creator"
48173,Queen
48173,Kendrick Lamar
48174,Kendrick Lamar
48174,"Tyler, the Creator"
48175,Led Zeppelin
48175,"Tyler, the Creator"
48175,Queen
48176,Led Zeppelin
48177,Queen
48177,Scorpions
48178,Led Zeppelin
48178,Queen
48178,Kendrick Lamar
48179,Kendrick Lamar
48179,Queen
48179,Jay-Z
48180,Kendrick Lamar
48180,"Tyler, the Creator"
48180,Queen
48181,Scorpions
48181,Queen
48182,Queen
48182,Kendrick Lamar
48183,Queen
48183,Deep Purple
48183,"Tyler, the Creator"
48184,Black Sabbath
48184,Deep Purple
48184,Queen
48185,Scorpions
48185,Led Zeppelin
48185,Queen
48186,Kanye West
48186,Queen
48187,Kendrick Lamar
48188,Black Sabbath
48188,Queen
48189,Kendrick Lamar
48189,"Tyler, the Creator"
48190,Scorpions
48191,Queen
48191,Scorpions
48192,Jay-Z
48192,Kanye West
48192,"Tyler, the Creator"
48193,Queen
48194,Kanye West
48194,2pac
48195,2pac
48195,Kanye West
48196,Black Sabbath
48196,Led Zeppelin
48196,Queen
48196,Scorpions
48197,Kendrick Lamar
48197,Kanye West
48197,"Tyler, the Creator"
48198,Kanye West
48198,Jay-Z
48199,Scorpions
48200,2pac
48201,Scorpions
48201,"Tyler, the Creator"
48201,Queen
48202,"Tyler, the Creator"
48202,Kendrick Lamar
48203,Queen
48204,Queen
48205,Queen
48205,Led Zeppelin
48205,"Tyler, the Creator"
48206,Kendrick Lamar
48206,Kanye West
48207,Scorpions
48207,Deep Purple
48207,Queen
48208,Kendrick Lamar
48208,Kanye West
48209,Scorpions
48209,Led Zeppelin
48209,Queen
48209,Black Sabbath
48210,"Tyler, the Creator"
48211,Queen
48211,Led Zeppelin
48211,"Tyler, the Creator"
48211,Black Sabbath
48212,"Tyler, the Creator"
48212,Scorpions
48213,Scorpions
48214,Jay-Z
48215,Queen
48216,Black Sabbath
48216,Kanye West
48216,Queen
48217,"Tyler, the Creator"
48217,Kendrick Lamar
48218,Deep Purple
48219,Queen
48220,Deep Purple
48220,Led Zeppelin
48221,Led Zeppelin
48222,Scorpions
48222,Led Zeppelin
48222,2pac
48222,Black Sabbath
48223,Queen
48223,Led Zeppelin
48224,Deep Purple
48224,Queen
48225,Queen
48226,Kendrick Lamar
48227,"Tyler, the Creator"
48227,Scorpions
48228,Kendrick Lamar
48229,Black Sabbath
48229,Led Zeppelin
48229,Scorpions
48230,Black Sabbath
48230,Led Zeppelin
48231,Scorpions
48232,Kendrick Lamar
48233,Kanye West
48233,Kendrick Lamar
48234,Led Zeppelin
48235,Black Sabbath
48236,Kendrick Lamar
48237,Queen
48238,Jay-Z
48238,Kanye West
48238,"Tyler, the Creator"
48238,Kendrick Lamar
48239,Jay-Z
48239,"Tyler, the Creator"
48240,Scorpions
48241,Led Zeppelin
48241,Deep Purple
48241,"Tyler, the Creator"
48241,Black Sabbath
48242,Kendrick Lamar
48243,Black Sabbath
48243,Led Zeppelin
48243,Scorpions
48244,"Tyler, the Creator"
48244,Deep Purple
48244,Kanye West
48245,Led Zeppelin
48245,Queen
48246,Scorpions
48246,Led Zeppelin
48247,Scorpions
48248,Led Zeppelin
48248,Queen
48249,Queen
48249,Kendrick Lamar
48249,Black Sabbath
48250,Kendrick Lamar
48250,Kanye West
48250,"Tyler, the Creator"
48250,Jay-Z
48251,Queen
48251,"Tyler, the Creator"
48252,Kanye West
48253,Kanye West
48254,Kanye West
48254,Jay-Z
48255,Kendrick Lamar
48255,Jay-Z
48255,2pac
48255,Scorpions
48256,Black Sabbath
48256,Queen
48257,Scorpions
48257,Led Zeppelin
48258,Queen
48259,Scorpions
48260,Kanye West
48261,"Tyler, the Creator"
48261,Kendrick Lamar
48262,Scorpions
48262,Led Zeppelin
48262,Queen
48263,Kanye West
48263,Led Zeppelin
48263,Kendrick Lamar
48264,Black Sabbath
48264,Queen
48265,Jay-Z
48266,Deep Purple
48266,Kanye West
48266,Queen
48266,Scorpions
48267,Scorpions
48267,Led Zeppelin
48268,"Tyler, the Creator"
48269,Scorpions
48270,"Tyler, the Creator"
48270,Kendrick Lamar
48270,Scorpions
48271,Queen
48271,Deep Purple
48271,Black Sabbath
48272,Queen
48272,Scorpions
48272,Black Sabbath
48273,Jay-Z
48273,Queen
48273,"Tyler, the Creator"
48273,Kendrick Lamar
48274,Queen
48274,Led Zeppelin
48274,"Tyler, the Creator"
48274,Black Sabbath
48275,Black Sabbath
48275,"Tyler, the Creator"
48275,Queen
48276,Queen
48276,Black Sabbath
48277,Kendrick Lamar
48277,Kanye West
48277,Queen
48278,Kendrick Lamar
48278,Kanye West
48278,"Tyler, the Creator"
48279,Led Zeppelin
48279,Queen
48280,Kanye West
48281,"Tyler, the Creator"
48281,Kanye West
48281,Kendrick Lamar
48282,Queen
48282,Kendrick Lamar
48283,Scorpions
48283,Kanye West
48284,"Tyler, the Creator"
48285,Black Sabbath
48285,Kanye West
48285,Scorpions
48286,Scorpions
48286,Black Sabbath
48287,Jay-Z
48287,Kendrick Lamar
48287,Queen
48288,"Tyler, the Creator"
48289,Kendrick Lamar
48290,Queen
48290,Deep Purple
48290,Kanye West
48291,Queen
48291,Led Zeppelin
48291,Jay-Z
48292,Black Sabbath
48293,Kendrick Lamar
48293,Kanye West
48293,"Tyler, the Creator"
48293,Led Zeppelin
48294,Queen
48294,Kanye West
48294,"Tyler, the Creator"
